CMDLINE '/Users/tfetz/Library/Mobile Documents/3L68KQB4HG~com~readdle~CommonDocuments/Documents/Semester 10/DD2358 HPC/Assignments/hpc-env/bin/python' JuliaSet.py
MEM 44.816406 1706005820.1277
MEM 44.816406 1706005820.2328
MEM 44.816406 1706005820.3377
MEM 44.816406 1706005820.4409
MEM 44.816406 1706005820.5440
MEM 44.816406 1706005820.6486
MEM 44.816406 1706005820.7508
MEM 44.816406 1706005820.8511
MEM 44.816406 1706005820.9519
MEM 44.816406 1706005821.0524
MEM 44.816406 1706005821.1549
MEM 44.816406 1706005821.2553
MEM 44.816406 1706005821.3564
MEM 44.816406 1706005821.4606
MEM 44.816406 1706005821.5642
MEM 44.816406 1706005821.6646
MEM 44.816406 1706005821.7670
MEM 44.816406 1706005821.8711
MEM 44.816406 1706005821.9718
MEM 44.816406 1706005822.0725
MEM 44.816406 1706005822.1768
MEM 44.816406 1706005822.2782
MEM 44.816406 1706005822.3831
MEM 44.816406 1706005822.4879
MEM 44.816406 1706005822.5890
MEM 44.816406 1706005822.6938
MEM 44.816406 1706005822.7963
MEM 44.816406 1706005822.8965
MEM 44.816406 1706005822.9975
MEM 44.816406 1706005823.1026
MEM 44.816406 1706005823.2046
MEM 44.816406 1706005823.3070
MEM 44.816406 1706005823.4122
MEM 44.816406 1706005823.5136
MEM 44.816406 1706005823.6181
MEM 44.816406 1706005823.7217
MEM 44.816406 1706005823.8225
MEM 44.816406 1706005823.9228
MEM 44.816406 1706005824.0248
MEM 44.816406 1706005824.1258
MEM 44.816406 1706005824.2263
MEM 44.816406 1706005824.3264
MEM 44.816406 1706005824.4267
MEM 44.820312 1706005824.5287
MEM 44.820312 1706005824.6315
MEM 44.820312 1706005824.7356
MEM 44.820312 1706005824.8383
MEM 44.820312 1706005824.9404
MEM 44.820312 1706005825.0411
MEM 44.820312 1706005825.1421
MEM 44.820312 1706005825.2463
MEM 44.820312 1706005825.3467
MEM 44.820312 1706005825.4504
MEM 44.820312 1706005825.5554
MEM 44.820312 1706005825.6601
MEM 44.820312 1706005825.7653
MEM 44.820312 1706005825.8674
MEM 44.820312 1706005825.9692
MEM 44.820312 1706005826.0742
MEM 44.820312 1706005826.1795
MEM 44.820312 1706005826.2802
MEM 44.820312 1706005826.3849
MEM 44.820312 1706005826.4901
MEM 44.820312 1706005826.5952
MEM 44.820312 1706005826.6960
MEM 44.820312 1706005826.7987
MEM 44.820312 1706005826.8990
MEM 44.820312 1706005827.0040
MEM 44.820312 1706005827.1091
MEM 44.820312 1706005827.2100
MEM 44.820312 1706005827.3114
MEM 44.820312 1706005827.4166
MEM 44.820312 1706005827.5219
MEM 44.820312 1706005827.6272
MEM 44.820312 1706005827.7323
MEM 44.820312 1706005827.8337
MEM 44.820312 1706005827.9344
MEM 44.820312 1706005828.0396
MEM 44.820312 1706005828.1421
MEM 44.820312 1706005828.2424
MEM 44.820312 1706005828.3474
MEM 44.820312 1706005828.4527
MEM 44.820312 1706005828.5551
MEM 44.820312 1706005828.6552
MEM 44.820312 1706005828.7555
MEM 44.820312 1706005828.8587
MEM 44.820312 1706005828.9612
MEM 44.820312 1706005829.0630
MEM 44.820312 1706005829.1653
MEM 44.820312 1706005829.2704
MEM 44.820312 1706005829.3756
MEM 44.820312 1706005829.4781
MEM 44.820312 1706005829.5794
MEM 44.820312 1706005829.6830
MEM 44.820312 1706005829.7839
MEM 44.820312 1706005829.8854
MEM 44.820312 1706005829.9866
MEM 44.820312 1706005830.0904
MEM 44.820312 1706005830.1942
MEM 44.820312 1706005830.2976
MEM 44.820312 1706005830.4027
MEM 44.820312 1706005830.5079
MEM 44.820312 1706005830.6131
MEM 44.820312 1706005830.7183
MEM 44.820312 1706005830.8234
MEM 44.820312 1706005830.9279
MEM 44.820312 1706005831.0289
MEM 44.820312 1706005831.1304
MEM 44.820312 1706005831.2356
MEM 44.824219 1706005831.3407
MEM 44.824219 1706005831.4445
MEM 44.824219 1706005831.5497
MEM 44.824219 1706005831.6548
MEM 44.824219 1706005831.7581
MEM 44.824219 1706005831.8617
MEM 44.824219 1706005831.9630
MEM 44.824219 1706005832.0665
MEM 44.824219 1706005832.1669
MEM 44.824219 1706005832.2720
MEM 44.824219 1706005832.3772
MEM 44.824219 1706005832.4809
MEM 44.824219 1706005832.5849
MEM 44.824219 1706005832.6861
MEM 44.824219 1706005832.7912
MEM 44.824219 1706005832.8964
MEM 44.824219 1706005833.0016
MEM 44.824219 1706005833.1068
MEM 44.824219 1706005833.2105
MEM 44.824219 1706005833.3145
MEM 44.824219 1706005833.4196
MEM 44.824219 1706005833.5235
MEM 44.824219 1706005833.6248
MEM 44.824219 1706005833.7251
MEM 44.824219 1706005833.8292
MEM 44.824219 1706005833.9344
MEM 44.824219 1706005834.0367
MEM 44.824219 1706005834.1407
MEM 44.824219 1706005834.2440
MEM 44.824219 1706005834.3491
MEM 44.824219 1706005834.4499
MEM 44.824219 1706005834.5551
MEM 44.824219 1706005834.6578
MEM 44.824219 1706005834.7629
MEM 44.824219 1706005834.8681
MEM 44.824219 1706005834.9717
MEM 44.824219 1706005835.0757
MEM 44.824219 1706005835.1800
MEM 44.824219 1706005835.2851
MEM 44.824219 1706005835.3865
MEM 44.824219 1706005835.4890
MEM 44.824219 1706005835.5892
MEM 44.824219 1706005835.6942
MEM 44.824219 1706005835.7954
MEM 44.824219 1706005835.8967
MEM 44.824219 1706005836.0002
MEM 44.824219 1706005836.1019
MEM 44.824219 1706005836.2048
MEM 44.824219 1706005836.3076
MEM 44.824219 1706005836.4081
MEM 44.824219 1706005836.5112
MEM 44.824219 1706005836.6159
MEM 44.824219 1706005836.7232
MEM 44.824219 1706005836.8244
MEM 44.824219 1706005836.9249
MEM 44.824219 1706005837.0280
MEM 44.824219 1706005837.1292
MEM 44.824219 1706005837.2294
MEM 44.824219 1706005837.3298
MEM 44.824219 1706005837.4317
MEM 44.824219 1706005837.5329
MEM 44.824219 1706005837.6332
MEM 44.824219 1706005837.7343
MEM 44.824219 1706005837.8395
MEM 44.824219 1706005837.9417
MEM 44.824219 1706005838.0421
MEM 44.824219 1706005838.1430
MEM 44.828125 1706005838.2510
MEM 44.828125 1706005838.3539
MEM 44.828125 1706005838.4542
MEM 44.828125 1706005838.5545
MEM 44.828125 1706005838.6554
MEM 44.828125 1706005838.7581
MEM 44.828125 1706005838.8595
MEM 44.828125 1706005838.9608
MEM 44.828125 1706005839.0614
MEM 44.828125 1706005839.1643
MEM 44.828125 1706005839.2676
MEM 44.828125 1706005839.3721
MEM 44.828125 1706005839.4745
MEM 44.828125 1706005839.5791
MEM 44.828125 1706005839.6805
MEM 44.828125 1706005839.7809
MEM 44.828125 1706005839.8818
MEM 44.828125 1706005839.9842
MEM 44.828125 1706005840.0846
MEM 44.828125 1706005840.1855
MEM 44.828125 1706005840.2885
MEM 44.828125 1706005840.3937
MEM 44.828125 1706005840.4942
MEM 44.828125 1706005840.5988
MEM 44.828125 1706005840.7013
MEM 44.828125 1706005840.8016
MEM 44.828125 1706005840.9034
MEM 44.828125 1706005841.0077
MEM 44.828125 1706005841.1096
MEM 44.828125 1706005841.2118
MEM 44.828125 1706005841.3123
MEM 44.828125 1706005841.4168
MEM 44.828125 1706005841.5220
MEM 44.828125 1706005841.6252
MEM 44.828125 1706005841.7298
MEM 44.828125 1706005841.8350
MEM 44.828125 1706005841.9354
MEM 44.828125 1706005842.0361
MEM 44.828125 1706005842.1385
MEM 44.828125 1706005842.2406
MEM 44.828125 1706005842.3452
MEM 44.828125 1706005842.4467
MEM 44.828125 1706005842.5471
MEM 44.828125 1706005842.6487
MEM 44.828125 1706005842.7534
MEM 44.828125 1706005842.8537
MEM 44.828125 1706005842.9542
MEM 44.828125 1706005843.0547
MEM 44.828125 1706005843.1579
MEM 44.828125 1706005843.2601
MEM 44.828125 1706005843.3627
MEM 44.828125 1706005843.4630
MEM 44.828125 1706005843.5635
MEM 44.828125 1706005843.6658
MEM 44.828125 1706005843.7669
MEM 44.828125 1706005843.8692
MEM 44.828125 1706005843.9713
MEM 44.828125 1706005844.0746
MEM 44.828125 1706005844.1760
MEM 44.828125 1706005844.2773
MEM 44.828125 1706005844.3779
MEM 44.828125 1706005844.4810
MEM 44.828125 1706005844.5845
MEM 44.828125 1706005844.6882
MEM 44.828125 1706005844.7918
MEM 44.828125 1706005844.8950
MEM 44.828125 1706005844.9963
MEM 44.828125 1706005845.1014
MEM 44.828125 1706005845.2020
MEM 44.828125 1706005845.3024
MEM 44.828125 1706005845.4037
MEM 44.828125 1706005845.5057
MEM 44.828125 1706005845.6077
MEM 44.828125 1706005845.7098
MEM 44.832031 1706005845.8122
MEM 44.832031 1706005845.9171
MEM 44.832031 1706005846.0186
MEM 44.832031 1706005846.1212
MEM 44.832031 1706005846.2264
MEM 44.832031 1706005846.3268
MEM 44.832031 1706005846.4301
MEM 44.832031 1706005846.5309
MEM 44.832031 1706005846.6313
MEM 44.832031 1706005846.7339
MEM 44.832031 1706005846.8353
MEM 44.832031 1706005846.9389
MEM 44.832031 1706005847.0413
MEM 44.832031 1706005847.1447
MEM 44.832031 1706005847.2470
MEM 44.832031 1706005847.3475
MEM 44.832031 1706005847.4524
MEM 44.832031 1706005847.5546
MEM 44.832031 1706005847.6595
MEM 44.832031 1706005847.7600
MEM 44.832031 1706005847.8634
MEM 44.832031 1706005847.9677
MEM 44.832031 1706005848.0685
MEM 44.832031 1706005848.1694
MEM 44.832031 1706005848.2744
MEM 44.832031 1706005848.3783
MEM 44.832031 1706005848.4817
MEM 44.832031 1706005848.5821
MEM 44.832031 1706005848.6845
MEM 44.832031 1706005848.7891
MEM 44.832031 1706005848.8936
MEM 44.832031 1706005848.9963
MEM 44.832031 1706005849.1012
MEM 44.832031 1706005849.2021
MEM 44.832031 1706005849.3045
MEM 44.832031 1706005849.4053
MEM 44.832031 1706005849.5072
MEM 44.832031 1706005849.6116
MEM 44.832031 1706005849.7132
MEM 44.832031 1706005849.8136
MEM 44.832031 1706005849.9167
MEM 44.832031 1706005850.0190
MEM 44.832031 1706005850.1200
MEM 44.832031 1706005850.2210
MEM 44.832031 1706005850.3262
MEM 44.832031 1706005850.4286
MEM 44.832031 1706005850.5320
MEM 44.832031 1706005850.6332
MEM 44.832031 1706005850.7352
MEM 44.832031 1706005850.8367
MEM 44.832031 1706005850.9401
MEM 44.832031 1706005851.0403
MEM 44.832031 1706005851.1405
MEM 44.832031 1706005851.2434
MEM 44.832031 1706005851.3475
MEM 44.832031 1706005851.4522
MEM 44.832031 1706005851.5545
MEM 44.832031 1706005851.6597
MEM 44.832031 1706005851.7634
MEM 44.832031 1706005851.8647
MEM 44.832031 1706005851.9685
MEM 44.832031 1706005852.0693
MEM 44.832031 1706005852.1736
MEM 44.832031 1706005852.2741
MEM 44.832031 1706005852.3744
MEM 44.832031 1706005852.4774
MEM 44.835938 1706005852.5775
MEM 44.835938 1706005852.6785
MEM 44.835938 1706005852.7789
MEM 44.835938 1706005852.8831
MEM 44.835938 1706005852.9866
MEM 44.835938 1706005853.0896
MEM 44.835938 1706005853.1900
MEM 44.835938 1706005853.2916
MEM 44.835938 1706005853.3966
MEM 44.835938 1706005853.4988
MEM 44.835938 1706005853.6022
MEM 44.835938 1706005853.7045
MEM 44.835938 1706005853.8077
MEM 44.835938 1706005853.9129
MEM 44.835938 1706005854.0142
MEM 44.835938 1706005854.1169
MEM 44.835938 1706005854.2173
MEM 44.835938 1706005854.3184
MEM 44.835938 1706005854.4211
MEM 44.835938 1706005854.5254
MEM 44.835938 1706005854.6296
MEM 44.835938 1706005854.7336
MEM 44.835938 1706005854.8356
MEM 44.835938 1706005854.9365
MEM 44.835938 1706005855.0416
MEM 44.835938 1706005855.1444
MEM 44.835938 1706005855.2458
MEM 44.835938 1706005855.3464
MEM 44.835938 1706005855.4498
MEM 44.835938 1706005855.5550
MEM 44.835938 1706005855.6555
MEM 44.835938 1706005855.7607
MEM 44.835938 1706005855.8615
MEM 44.835938 1706005855.9627
MEM 44.835938 1706005856.0631
MEM 44.835938 1706005856.1634
MEM 44.835938 1706005856.2684
MEM 44.835938 1706005856.3695
MEM 44.835938 1706005856.4709
MEM 44.835938 1706005856.5712
MEM 44.835938 1706005856.6764
MEM 44.835938 1706005856.7799
MEM 44.835938 1706005856.8851
MEM 44.835938 1706005856.9864
MEM 44.835938 1706005857.0907
MEM 44.835938 1706005857.1922
MEM 44.835938 1706005857.2964
MEM 44.835938 1706005857.3987
MEM 44.835938 1706005857.5016
MEM 44.835938 1706005857.6021
MEM 44.835938 1706005857.7042
MEM 44.835938 1706005857.8094
MEM 44.835938 1706005857.9164
MEM 44.835938 1706005858.0183
MEM 44.835938 1706005858.1184
MEM 44.835938 1706005858.2195
MEM 44.835938 1706005858.3209
MEM 44.835938 1706005858.4261
MEM 44.835938 1706005858.5298
MEM 44.835938 1706005858.6350
MEM 44.835938 1706005858.7400
MEM 44.835938 1706005858.8405
MEM 44.835938 1706005858.9457
MEM 44.835938 1706005859.0459
MEM 44.835938 1706005859.1511
MEM 44.835938 1706005859.2521
MEM 44.835938 1706005859.3543
MEM 44.839844 1706005859.4557
MEM 44.839844 1706005859.5609
MEM 44.839844 1706005859.6649
MEM 44.839844 1706005859.7651
MEM 44.839844 1706005859.8695
MEM 44.839844 1706005859.9698
MEM 44.839844 1706005860.0733
MEM 44.839844 1706005860.1768
MEM 44.839844 1706005860.2775
MEM 44.839844 1706005860.3819
MEM 44.839844 1706005860.4821
MEM 44.839844 1706005860.5854
MEM 44.839844 1706005860.6875
MEM 44.839844 1706005860.7915
MEM 44.839844 1706005860.8952
MEM 44.839844 1706005860.9991
MEM 44.839844 1706005861.1020
MEM 44.839844 1706005861.2032
MEM 44.839844 1706005861.3050
MEM 44.839844 1706005861.4065
MEM 44.839844 1706005861.5068
MEM 44.839844 1706005861.6120
MEM 44.839844 1706005861.7143
MEM 44.839844 1706005861.8150
MEM 44.839844 1706005861.9186
MEM 44.839844 1706005862.0208
MEM 44.839844 1706005862.1235
MEM 44.839844 1706005862.2254
MEM 44.839844 1706005862.3295
MEM 44.839844 1706005862.4331
MEM 44.839844 1706005862.5349
MEM 44.839844 1706005862.6366
MEM 44.839844 1706005862.7404
MEM 44.839844 1706005862.8406
MEM 44.839844 1706005862.9424
MEM 44.839844 1706005863.0460
MEM 44.839844 1706005863.1503
MEM 44.839844 1706005863.2527
MEM 44.839844 1706005863.3530
MEM 44.839844 1706005863.4582
MEM 44.839844 1706005863.5631
MEM 44.839844 1706005863.6642
MEM 44.839844 1706005863.7687
MEM 44.839844 1706005863.8707
MEM 44.839844 1706005863.9759
MEM 44.839844 1706005864.0769
MEM 44.839844 1706005864.1821
MEM 44.839844 1706005864.2824
MEM 44.839844 1706005864.3847
MEM 44.839844 1706005864.4860
MEM 44.839844 1706005864.5863
MEM 44.839844 1706005864.6876
MEM 44.839844 1706005864.7915
MEM 44.839844 1706005864.8928
MEM 44.839844 1706005864.9980
MEM 44.839844 1706005865.0983
MEM 44.839844 1706005865.1992
MEM 44.839844 1706005865.3001
MEM 44.839844 1706005865.4019
MEM 44.839844 1706005865.5049
MEM 44.839844 1706005865.6064
MEM 44.839844 1706005865.7067
MEM 44.839844 1706005865.8073
MEM 44.839844 1706005865.9076
MEM 44.839844 1706005866.0108
MEM 44.839844 1706005866.1117
MEM 44.839844 1706005866.2152
MEM 44.839844 1706005866.3189
MEM 44.839844 1706005866.4240
MEM 44.839844 1706005866.5251
MEM 44.839844 1706005866.6262
MEM 44.839844 1706005866.7296
MEM 44.839844 1706005866.8309
MEM 44.863281 1706005866.9328
